A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
3473.0,0.988322341,0.178798403,-0.115664812,1.08932049,0.103319059,-1.02861416,2.613614988,good
1922.0,1.457466741,-0.466283976,-2.339907598,1.003581518,-1.391224328,-0.64749794,-1.618798405,bad
1487.0,-2.55634903,-1.124421914,0.471488197,1.584421208,-0.801238495,1.616117667,0.659567289,bad
1995.0,-0.726807449,0.232626823,-0.147578668,-2.58448605,0.740857708,-0.476960644,1.400482969,good
129.0,-1.162845918,-1.416945478,0.440112947,2.653944392,-0.095678282,-0.95044423,3.145872884,bad
2624.0,-3.408662094,-2.561719542,-0.487317296,0.896557387,0.277734934,1.87999447,3.778604046,bad
3111.0,-3.159531177,0.721315202,0.529383871,0.860118686,2.131377369,-1.284000864,-2.211441171,good
2274.0,-0.051337785,-2.188047004,-1.930941619,3.156301325,-2.526631679,0.383932676,-1.17091649,bad
442.0,-1.768985907,-0.338156799,0.815394537,-0.435690131,3.506835034,-0.749377068,-4.42166643,good
285.0,-0.441543324,-2.207321539,-2.668634637,0.778623519,0.189522048,3.35459343,0.409553081,bad
1233.0,-1.222419169,-1.389613283,-1.322684748,1.737928792,-2.17578276,-0.06418278,-1.826704357,bad
2556.0,-1.409139284,1.655285609,2.133490176,-1.030945562,1.777878928,-3.494212458,2.776502937,good
2864.0,1.968869205,1.103662593,-0.25558784,-1.246330559,3.626940193,-1.003571468,2.647722423,good
2036.0,-0.568806198,-1.893882091,1.450927843,0.545213048,-3.622027834,-0.952009867,-1.373321887,bad
2486.0,0.421805725,0.945836472,-0.511342429,-1.831510374,-3.349793257,2.977045219,-0.520586153,good
1722.0,-2.635032117,-1.376808829,0.436077906,1.35492052,1.551656693,1.252810283,2.620943417,bad
3205.0,-2.417838628,-4.666294626,-0.126116766,1.304831254,-2.195826049,2.877770952,-3.84312533,bad
2975.0,1.513903628,-1.841733528,-4.437640515,0.018367166,-3.893668192,3.306740696,-1.667203637,good
3400.0,3.930580176,-4.623186204,-2.379691648,2.196926786,2.729475393,0.162543283,-0.195057181,good
3264.0,1.466278231,-3.403241758,0.880975653,2.713308819,-2.802333945,0.768232888,0.014034095,bad
2088.0,-2.647026678,0.091678176,-2.891848862,-0.583634463,-0.911458575,3.693075778,-0.618401567,bad
2472.0,-1.459342705,0.494380297,0.140637473,-0.924907997,-0.076601308,0.381185406,-4.524693907,good
224.0,0.62483913,-0.786826053,0.907733248,-0.350257037,0.653573382,-1.480451415,2.569365201,good
1207.0,1.078988835,1.748098959,-0.46744579,0.973976182,-1.772851599,-0.541926568,1.224430811,good
2895.0,-3.006403937,0.571239006,2.293591234,1.479705737,3.25411274,-1.944412544,-2.749218073,good
38.0,-1.796718509,-3.469227293,3.685436759,-0.164140623,1.32029846,1.480109529,-2.292964433,good
3329.0,0.252995938,-0.394867211,-1.124146313,1.123494233,-0.984754245,-0.622096821,-0.698871555,bad
3331.0,-0.958481993,-0.936945599,-0.525712345,1.419508279,2.018538987,0.530124636,-2.501304538,good
3580.0,-4.764191786,-0.975257687,2.647538872,0.868845074,2.435195552,0.402740146,5.189715685,bad
3035.0,3.130466635,-4.4162802,-1.41951158,1.298073435,1.544766829,0.415519295,1.328699376,good
2384.0,0.153683101,-0.753644487,-1.117696582,1.16356016,-2.005551371,0.396156559,-1.370209837,bad
3723.0,-1.309113655,0.709457004,0.387914675,1.842579702,2.341315283,0.428396518,1.454817252,bad
1788.0,1.523458153,-2.410580832,-2.873684637,3.166516898,-2.212093213,0.407928158,-0.068995237,good
2478.0,2.343654192,-1.551587681,-2.616260122,3.158761372,2.69128759,-1.172085986,0.313115727,good
2208.0,1.867104765,0.036132936,-0.016261292,-0.134033853,3.790914295,-1.49410829,3.251512146,good
660.0,-0.938766039,-1.198889843,1.447817994,1.595577879,0.337622386,1.499372454,-0.105424932,good
3477.0,4.051818714,-4.152541848,-3.270776677,3.610266033,4.864904847,-0.433855027,1.471594734,good
2884.0,-2.055701095,-0.88682165,0.316995082,-0.099158061,2.278045336,0.575159103,0.916157533,bad
215.0,2.611908541,-0.922059236,-2.196896271,3.533210216,-0.921278112,-0.015431999,1.617889109,good
3863.0,0.012174558,-4.210224019,0.606974182,1.374415029,0.901340146,-2.340633428,-0.99235719,good
3094.0,-1.226854737,-1.013974802,-0.114840344,0.601327334,1.495976746,0.855767038,1.735372229,bad
1747.0,-0.168525603,0.640846881,-2.314329821,4.078605715,-0.146304296,1.229012668,3.139484639,bad
2608.0,-1.356045747,0.470946074,-1.195249891,1.112279503,2.172755959,0.780758163,2.00555776,bad
1307.0,-2.388876578,0.781842815,0.748192686,-0.198102163,0.930344776,-0.628333249,-1.833064431,good
2419.0,-5.069332059,1.508076939,3.386235951,-2.239546141,-0.806686778,-0.873890934,-2.647164684,good
3576.0,-3.023206613,0.462444204,0.017101868,-1.346225188,1.101464221,2.257115818,-0.662106626,bad
3991.0,-4.00776216,2.97016361,0.218167266,-0.492368963,1.65637489,-2.13389511,-4.431320563,good
1726.0,3.642606569,-2.800658788,-1.168283085,0.429067277,2.558957372,0.341510102,2.105816187,good
2681.0,0.761819453,-3.177292315,2.25598581,1.39053255,-0.309898671,2.555685171,-0.147493032,good
3789.0,3.213812217,-2.39062694,-6.507846982,0.058833455,0.66286725,3.160365388,-0.868245492,bad
28.0,1.44605205,1.656691823,-1.77752075,1.708962209,-0.341670322,-1.322439494,-1.158128067,bad
2984.0,-2.117993139,-0.565222771,0.073178533,1.327455066,0.374310021,-0.03857192,3.188874035,bad
3215.0,1.575849676,-3.005397619,-1.126534128,-0.195179725,3.094803083,-0.377437955,1.704576907,good
3525.0,-0.636076384,-3.746856316,4.377381576,-0.886809918,-0.655860452,2.587461459,-0.482243679,good
1449.0,-1.018401924,-1.233883416,-0.711807877,2.214152306,0.950604271,1.256525443,-0.574108525,good
1983.0,-0.228743136,-3.57368297,0.838211794,2.552136107,2.397737676,1.490477915,-3.172841066,good
433.0,2.06599092,-4.283584344,1.76361441,2.736813553,1.257980097,2.935003244,2.686067904,good
158.0,0.471148646,-1.879177608,-3.945108574,0.457821962,1.827044676,2.926514012,0.151744842,bad
374.0,-2.493402775,-1.816875871,2.048086823,1.240325732,1.958967468,0.473075429,-0.600034154,good
3042.0,-2.779157167,-0.924554392,1.552992702,1.599857611,2.401767985,-1.122478919,-2.777152433,good
1616.0,-0.976514707,-0.795726716,-0.244635036,0.611717394,-1.819678133,-1.362370906,-1.03071463,good
1898.0,-1.06419107,0.055564833,-0.860756943,1.717759311,-3.339802012,0.907996772,1.943418859,bad
3929.0,-2.459718265,-0.092113714,-2.267755132,2.287133033,-0.003068792,2.449857292,1.245359039,bad
597.0,-2.413288076,-0.974106545,-0.331471018,-1.4830412,1.741253391,-1.865380906,0.120172532,good
1562.0,2.166382684,-0.382873169,-1.106467171,-1.297901027,0.99559795,0.805685583,2.07799313,good
100.0,-1.581378996,-0.759501459,0.135359641,1.881819633,1.998052361,0.729362217,0.286883321,good
3969.0,3.300381846,-1.662605648,-1.724307506,-0.07467237,3.088414128,0.720912053,2.87016191,good
328.0,3.038895908,-2.665843657,-1.490830721,2.806737521,3.200184447,-1.194293931,1.686512224,good
2516.0,-2.215619512,-1.845715102,-0.694316243,1.961763547,-0.309642377,1.288382494,3.104203842,bad
2809.0,0.559662917,-0.927132109,0.569996434,1.700896234,1.014271289,-2.229155498,2.138542689,good
588.0,-2.076144696,-0.275631693,-1.066855674,3.079851255,-2.31885978,-1.946523666,-1.115162513,bad
2364.0,0.507763126,-1.522654059,-0.585707825,1.680467214,-0.628317574,-0.934870838,1.078184946,good
3828.0,-2.21491788,1.371664198,-0.802180913,0.396454035,2.499406114,-0.881342914,-2.94294254,good
1013.0,0.094103112,0.407294368,-0.390131643,2.530804324,-3.129980546,-0.322171308,-3.101679757,bad
2600.0,-1.75716491,-2.31129034,-1.709096244,2.053674951,-1.920119955,1.21134783,-2.556911326,bad
2523.0,0.170866787,1.587034344,1.347942903,-1.124513763,1.008527592,-1.916662617,2.598926778,good
3149.0,-0.223909391,-3.138394855,3.980793922,0.365462994,0.710490097,1.741950282,-0.114346995,good
2787.0,-1.702933059,-3.828733221,0.172268874,0.603078586,-1.6370191,3.352336849,-2.281646448,bad
1951.0,-1.60220322,-2.234048307,-1.445256726,1.421623644,-0.559610859,2.006623105,2.501694047,bad
1289.0,-0.01470134,-0.229602073,-1.446877276,0.232657818,-0.477786275,1.299358042,-0.366087423,bad
1663.0,-0.534013371,-2.467902511,-0.654617659,2.107703749,1.896658717,2.11888199,1.723762318,bad
232.0,-0.049213489,0.006223973,-0.564329536,1.539068935,2.351554598,-2.511339401,1.41309275,good
2961.0,-2.261672404,-0.810398929,3.523334012,-0.567024704,-0.689129281,0.355311652,0.432000061,bad
18.0,-0.302364267,1.724395847,-2.442337223,3.465108479,0.449791675,-0.074362452,2.493781985,bad
2590.0,0.50820094,-0.564487649,-2.599424674,1.696247093,0.198399531,0.584408126,0.335632409,bad
2015.0,0.476744887,-2.931690827,-0.319191238,0.730416528,-2.869795993,-0.001725056,-3.048404145,bad
2374.0,0.500269817,-1.84228235,1.410976859,-0.508554725,-1.019181254,-1.021734105,1.458007057,good
3422.0,2.070360471,-1.410480389,-4.038794164,3.042826956,-1.834686962,1.440387077,0.461313968,good
2244.0,-1.657083693,-1.07475352,-1.115801573,0.863671721,2.696699677,2.222722634,0.335432297,bad
46.0,-0.487366694,-0.768805325,-0.779231515,2.025256619,1.477926984,0.267788073,-4.454570173,good
2426.0,0.239307435,-3.788679809,0.291985017,-0.913248924,3.756461077,-1.900294377,1.401459762,good
3618.0,0.86128285,-0.996567217,-0.727968727,3.078162986,-0.705652928,-1.579707409,0.440505842,good
561.0,2.047236511,-5.908735742,-0.951042545,0.706629775,1.237538814,-0.202616339,-1.353458176,good
458.0,-2.680209022,1.281069733,-0.160349543,1.496198062,2.906890303,-1.64590763,-2.334378234,good
1982.0,-1.531814342,-2.755601163,1.131343119,0.089504718,-0.331715969,-0.873519876,4.787568824,bad
1097.0,1.696529292,-0.941786609,-0.008746545,2.531215512,-1.160225776,-1.001939914,1.820526057,good
3554.0,0.821891982,1.273898352,-0.520181158,1.009972244,-0.526847657,-0.874769789,2.936987174,good
3815.0,-2.252233369,0.194034032,0.878376528,0.846849517,1.62142039,-1.119036794,3.825229936,bad
3512.0,-0.967935598,-2.874375372,-1.193722746,0.603789085,-0.122782626,-1.383236884,-2.365989395,good
549.0,-1.484396263,-1.114596738,-4.692234258,-1.367376177,0.111191778,6.066232789,-1.955656366,bad
314.0,-2.10659447,1.017836215,2.23646938,2.272230155,-1.373828907,-2.231717303,1.313860721,bad
1049.0,1.330044421,-0.790754642,-1.283551417,3.536156118,-5.814307615,-2.079250298,1.387407917,bad
2802.0,-0.247332335,1.510988696,0.774612846,1.099455674,-0.302207477,-2.175713223,2.792589273,good
3068.0,-0.596943568,0.639459126,-1.796178731,3.424765623,-3.508610535,2.713475925,-3.609172995,bad
1436.0,-0.392686796,-2.060632427,-1.49773739,0.646109917,2.459622714,2.517892046,-0.973028819,bad
3144.0,-2.248007616,-2.310954553,-0.430174065,1.798926187,-0.690107779,0.448416457,-2.872017555,bad
2552.0,-1.709227456,-0.737193159,-1.044534588,-1.041300347,-1.081846787,0.423957035,-3.317759208,bad
1131.0,0.432693567,-4.792885509,0.860420309,1.658356002,-1.372831379,-0.596495213,-5.056589969,bad
1669.0,0.775367601,-3.098895429,-0.903342586,0.39329459,3.286609649,-1.386145533,1.877042092,good
904.0,1.390972897,-3.280604021,-0.874736404,1.52799777,3.70972063,-1.499698377,2.564238209,good
1336.0,-0.750173032,1.68756926,0.184413305,2.007638118,0.808818975,0.269191044,1.122494601,good
2826.0,-2.334493415,-1.748962938,-0.679267926,1.598559669,-0.430467715,1.808382906,-0.427016765,bad
265.0,0.778343934,0.750074063,-2.106503891,0.250449703,1.194048352,-0.297126623,1.338008142,bad
3022.0,-2.860756552,-2.706891782,1.453226315,1.492803591,-0.424133646,0.088431591,-2.995325003,bad
80.0,1.906895248,-0.286557035,-0.642276275,-0.909686603,0.56727051,0.447676716,2.331284997,good
162.0,0.60095618,-1.304680848,0.785337141,1.77135522,1.123839658,1.413786932,2.347861337,good
3044.0,-1.747493393,-2.094969856,0.096959187,1.958788601,-1.961039667,1.287023435,-0.487158383,bad
1383.0,0.475240896,-1.833409034,2.565566838,2.456610228,-4.196405189,-3.164642477,-0.052965085,bad
3541.0,-1.054740642,-2.418859423,1.434243565,-0.800107897,-0.272066899,-1.915304267,0.270741075,good
680.0,2.022035202,-0.208609112,0.211278248,0.889638888,-2.380330963,0.392699152,2.565322523,bad
2959.0,3.472392108,-1.504447649,-5.371962996,-0.905058773,4.399814702,1.063613808,0.428501793,bad
197.0,-1.674179974,0.396477028,1.075878215,1.092842357,1.384085548,-0.199555485,-0.404406676,bad
1855.0,-1.670067081,1.876464913,-0.217710527,1.954178589,-1.336272724,-2.644002999,1.389061921,good
3740.0,0.383499492,-2.739851049,-1.630604315,0.978460502,1.195135411,-0.949087602,-1.11395109,good
1220.0,-1.731713371,-2.932460947,-0.751454229,-0.407008277,0.649982563,-1.157635949,0.635916325,good
413.0,-0.81683573,-1.668458727,-1.354103421,0.472745092,1.822812177,1.508653413,-3.093184992,bad
471.0,0.628771905,-0.63439058,-2.046147451,1.270401229,-2.293381573,1.179184768,0.405925967,bad
1871.0,-2.964773899,-0.187183233,3.186063135,0.379487917,1.999168877,-1.860598181,-4.492389752,good
3275.0,-4.867346303,0.787896149,2.401825865,1.564185906,2.832052337,-1.905370564,-0.953665479,good
2422.0,-0.418740875,-0.367927432,0.027077653,1.357778226,1.255594578,1.224406991,-1.611315674,good
592.0,3.200290241,0.962162874,-0.530070755,0.74654029,-1.003160657,0.45042323,2.576949552,good
3530.0,-4.364770059,1.737477236,0.201829251,-1.728574662,2.460493814,-1.456355525,-5.634195153,good
2815.0,-1.430202691,-0.353527133,-1.673227033,2.660191674,2.68245961,0.513453765,-0.709236896,good
895.0,-1.347178263,3.821094043,-1.563330498,3.648971907,-2.425278302,-2.482908816,-0.153359887,good
3123.0,-1.553346238,0.694739637,-0.161778986,3.545424868,-0.105111122,-4.029710309,-0.625875999,good
1812.0,-0.588238701,-0.86468792,-1.003672129,2.568484927,2.040795491,0.162409395,-1.720987553,good
591.0,-0.473287594,-0.555145848,0.559615651,-0.424501717,-0.250158445,1.851902646,-4.809283356,good
744.0,0.122972101,-2.433089799,1.315823589,1.138015837,-0.401675315,0.828747696,-1.031509395,bad
1784.0,-1.749567663,-0.377207917,1.443096758,0.523782677,1.645068854,-0.683883746,-4.302060555,good
702.0,0.795945873,-0.565885841,-3.279889656,1.522496146,1.547283844,2.023949401,-1.165522925,bad
3256.0,-0.054990862,0.766912787,-1.11120219,2.834830484,0.193472129,-2.336585084,0.541694462,good
3529.0,-0.723779331,-2.676169108,-1.271481053,2.80925553,2.582924246,3.096017152,1.975668692,good
275.0,2.683861892,-4.700917185,1.40041866,1.346969161,-1.304076421,4.611424426,0.692202456,good
646.0,-1.95290203,-0.325204039,0.758697743,-0.542917297,-0.131253177,1.02647587,-0.559688927,bad
1613.0,0.11574871,-1.427963833,-3.180721747,1.058497894,-1.318697024,3.461465699,-0.924374191,bad
76.0,2.249782051,1.30681125,-3.362142903,-3.292343017,1.536373323,2.322693886,0.171703758,good
2574.0,1.723037415,-4.678187882,2.900593902,1.718069415,0.254127137,3.167806994,1.379090343,good
839.0,-2.333227356,0.789809118,-0.320618907,0.092722216,0.072852649,0.728017955,-3.47105338,good
1699.0,-2.178706038,0.534049957,0.205774307,1.411884253,2.474844555,-0.368549114,-1.911851627,good
1361.0,1.697747885,-0.923047698,-3.852588337,0.873744573,-1.923216611,0.652453461,-0.94853192,bad
1551.0,3.641300837,-3.239216105,0.39765247,-2.093240426,3.110944916,0.52658839,3.103715262,good
2673.0,0.927877929,-1.522497351,-0.97823647,3.204149886,-4.756731288,-1.669292761,-0.342965528,bad
2075.0,-2.295813559,-2.917692527,-1.058796127,0.617371758,-1.959403046,2.531233516,-3.004118614,bad
3216.0,-3.85297206,-0.542395184,2.895543216,-1.533349773,2.573097312,-0.634605969,-3.135736492,good
1028.0,-0.986916637,1.650286962,-1.203166514,-0.818641787,0.463659427,0.711011385,-1.655330392,good
535.0,-1.572827757,-0.816051422,-0.16567894,0.792686806,0.358000165,1.662179258,-2.748016953,good
1748.0,-0.768083177,-1.040615566,-1.748187645,-0.097303364,-0.045778719,-0.638380248,-0.289741446,good
562.0,0.259523243,-0.815401527,0.869376717,-0.20442455,-0.764832501,2.22786781,0.423215962,good
432.0,-2.073596468,-0.61720748,-0.283296192,0.260547199,2.310436497,0.614734636,-0.518849651,bad
1225.0,-0.672324516,-0.929959678,1.396176722,1.679202161,0.345571559,1.927739046,1.436965362,good
2315.0,-1.925099776,-0.066188112,-3.765721909,0.271368432,-1.263130724,3.659783004,-0.465744571,bad
521.0,0.278973901,0.132543541,-2.752369886,-0.10685271,-0.791002965,1.267545714,-0.876620761,bad
3345.0,-0.425977379,0.657611421,0.967383217,0.080754669,2.987883744,-2.443464517,1.271605588,bad
628.0,-3.419253835,-1.897853228,4.162393976,-0.593183013,0.371964909,1.024138408,0.195606576,good
3057.0,1.520446887,-4.844158767,1.379117119,0.742378935,-1.694521649,-0.529413866,-4.654523919,bad
2042.0,-3.360436166,-0.453961255,0.98522796,-1.760200315,0.093801121,1.954173736,-1.717266777,bad
132.0,-2.267533079,-0.995608169,2.254678222,-0.620752464,-0.772808023,1.336250891,-0.320548874,good
3.0,-0.657195773,-2.271626609,1.324873847,-0.097874716,3.637970491,-3.413761338,0.790723217,good
1976.0,-1.538623627,0.194289997,-0.925396631,1.119382152,-0.678275352,1.809142627,1.155911804,bad
2287.0,-1.034137908,1.61259247,-0.216231131,0.186037696,-0.106674838,0.721565379,-2.851279554,good
1241.0,0.699298705,-0.565163514,-1.660427309,3.076135075,0.28494071,-1.619175289,-0.0287965,good
3472.0,-0.991787243,-0.727227363,1.745580499,-0.023041623,0.011337495,1.023867598,-0.930807428,good
3474.0,-0.069839744,-1.344485031,-1.082423697,2.30327747,3.804507659,-2.572683226,2.98479691,good
315.0,3.096340475,-3.111850827,-4.337573445,2.325209001,2.258373221,1.142289198,0.013357278,good
1425.0,1.392498928,0.86044019,0.232168178,-0.3028558,1.876707053,-1.527275721,0.963957113,good
2191.0,2.808188683,-1.000027757,-1.398065291,0.684466748,2.944581007,-0.606885097,1.560880955,good
740.0,-2.161940963,-0.014473304,0.042407326,1.724669471,2.092702871,-0.768827347,-3.133212644,good
657.0,-4.096166684,-0.369183715,2.207994445,2.432387923,-2.183959678,1.153427655,-0.2828032,bad
3705.0,0.722922867,-2.815058561,-2.233039017,0.526597412,1.855820758,1.249778798,-0.633685208,bad
1808.0,-3.228958413,0.813326753,0.611730891,0.056863426,2.024405192,-0.947051823,-3.556199706,good
143.0,-1.081714895,-0.128446068,0.092911562,2.23528499,-0.550942521,0.300268219,0.638823121,bad
3770.0,-3.555706047,-1.911872724,-1.91447457,0.279977722,-2.931597883,3.456197669,-1.906439223,bad
3997.0,-2.634515299,-2.13824672,-2.440461285,0.657222891,2.19970859,4.763859177,-1.334611391,bad
1044.0,0.519059098,-0.755125534,-2.987656953,-0.588860684,4.108543179,0.85376161,1.090284676,bad
3498.0,-2.867087757,-3.042309772,-2.100106156,0.361764088,-2.309304084,2.462184837,-4.260533274,bad
3200.0,-1.086595995,1.36031475,1.143306847,2.258588745,1.354276136,-1.300362871,1.985320996,bad
1486.0,2.713947758,0.010542628,-1.467580504,1.940686531,-0.194521194,-0.310921022,1.148905922,bad
3988.0,-1.857834005,1.545697526,-2.825358661,-0.52653283,-0.60250533,1.338497914,-0.395376725,bad
1401.0,-5.640919787,0.607573234,1.761167436,2.057748804,1.799598131,3.143325358,1.393033847,bad
819.0,2.35342735,-2.27967331,-0.740084547,2.627467533,0.506160407,1.822820696,-1.409884405,good
892.0,-1.226355243,-1.077611973,0.726008682,2.805508746,-1.379518527,0.076257795,-0.714199104,bad
1799.0,-1.622327961,2.266139387,-0.260213124,0.881820456,1.834090041,-1.351047006,2.706358361,bad
1278.0,-0.154440024,0.842672891,-1.567003646,-0.452674581,-0.722141599,0.352868161,1.622793192,good
2598.0,-0.896294745,-1.361651484,-3.418941081,1.085297563,-2.883596741,1.783203254,-1.900758276,bad
3086.0,-2.886912255,-0.162562134,0.932929631,0.282211535,0.938408376,0.523649736,-2.546855975,good
365.0,-4.767311233,-0.245717716,-1.88996933,-0.116624071,2.042416985,1.975791616,-3.7252244,bad
2929.0,1.430488184,1.889053562,-1.724295249,0.293830715,3.165545146,-0.892114761,3.510518945,good
749.0,0.564192064,-0.591640455,-1.294808081,2.10753591,1.470738327,-1.610299873,1.986156356,good
676.0,0.498815017,-2.074870868,1.062057984,1.53028433,-5.713431338,-2.6299309,-1.451499763,bad
2620.0,0.474491143,1.411091154,-1.752158409,1.299090803,-1.504099733,0.49557837,2.392864652,bad
2825.0,-2.24235137,-2.316265042,2.134360188,1.668288487,3.9961917,-0.096488317,-1.037591443,good
902.0,-2.142423097,1.952107472,-2.521274217,0.39862791,0.823257484,0.683039333,-3.759799863,good
2013.0,1.636526645,-0.331392898,-5.286588447,0.624402136,2.179352822,2.365220567,-1.377681864,bad
1543.0,0.302232926,-4.270979121,2.457328478,3.706018487,3.27234031,1.072727207,1.225988563,good
1395.0,0.600361272,-2.856168515,-0.664890351,3.347379949,-3.778628446,-1.612228922,-2.069189399,bad
1421.0,0.299703192,1.447338842,-4.133976741,1.88696283,-2.035130872,0.293595132,-3.557617574,good
116.0,-1.051734165,-3.067908145,-2.904858823,-0.622345331,3.705094866,3.241975298,0.639425812,bad
2324.0,0.156593347,-1.777604056,-3.74225768,0.666825013,1.465928947,3.441336039,0.266387675,bad
714.0,-3.684835015,0.591154443,2.158562671,1.38333164,2.358521534,-1.256500499,-0.464272899,good
2602.0,0.116793851,-6.428075468,0.68601459,1.245959225,1.666736281,-1.914961964,0.723795542,good
3858.0,0.42708022,-3.100569481,3.133361586,0.503941286,-0.561777931,2.525790162,-0.998086414,good
3649.0,1.833619979,-4.414764977,0.962194867,4.172800489,1.154648092,2.276095375,0.478269528,good
3922.0,0.718260823,-2.947241551,1.178940271,1.107308434,-0.233513877,2.642049275,0.816681247,good
1725.0,0.778135183,-1.626063677,-1.792549921,0.051938177,2.795812529,1.090529208,0.089953059,bad
482.0,-0.433133928,1.160083648,-2.86300395,1.749072808,0.916485829,1.723569349,1.386487028,good
791.0,-2.477605551,-0.657952543,-2.094640965,1.580006074,-0.911672865,-0.419339383,-2.949443677,bad
2909.0,-0.179226489,-0.513425394,-1.0832712,0.84602969,1.979664909,-0.424740847,0.568775009,bad
3968.0,-0.623133721,-0.096714319,-5.22627069,-0.603652309,-0.098712083,5.29496991,-0.703213729,bad
526.0,1.345062828,-6.55668451,0.299350856,1.977961653,3.578064759,-2.114165512,1.871943764,good
2129.0,-1.870055746,0.488218275,2.420147264,-2.465425969,0.32437699,1.300471525,-2.046627469,good
1062.0,2.223308592,-0.231448933,-5.853566037,2.016113493,0.486770325,5.022646374,-4.868417376,bad
1532.0,2.171749388,-1.668019523,-2.127037687,-0.208648806,1.984621455,-2.31784642,4.036879974,bad
112.0,1.051510414,-4.311975447,-1.399048336,-2.791214794,4.268753723,0.501451971,1.61098811,good
1450.0,1.739681535,-1.471867283,1.535258783,2.759229436,-2.126169076,-2.219557214,0.469696107,bad
1038.0,-0.068213576,-1.511633664,-2.028504963,0.291905325,1.6544272,0.577521866,2.518374081,bad
3838.0,0.222233593,-1.8483876,-3.7765588,-0.177907838,3.329203086,1.71531921,2.67598861,bad
2979.0,-2.856191274,-2.552692157,-0.497950342,0.362994334,0.807355535,2.796973978,-3.253214826,bad
1856.0,-1.791703463,-1.333415314,-0.540638874,1.649831309,0.011569825,2.302030222,-0.160666067,bad
507.0,-0.055725962,-2.07918008,-2.586991509,0.482617063,-0.271768489,0.439725398,0.267883253,good
1057.0,0.754979278,-2.540220866,-0.914930795,2.154751853,-1.785374739,0.906782499,-1.272654789,bad
2359.0,0.311369933,-2.81797516,-3.218157238,-0.791117838,2.272855316,3.153151687,-0.22261528,bad
1615.0,-0.142934544,-0.306921063,-0.428423468,0.170553841,-1.842671307,0.910788276,0.442710961,bad
3106.0,-0.124659043,-0.887231349,-1.626181345,1.3629989,-0.275989211,-1.051163227,-0.06847672,good
3388.0,-3.976065026,1.519029724,4.208563446,2.346196559,-1.682359749,-3.42771715,1.365203893,bad
808.0,-0.501598942,-1.556065124,-1.492657738,2.169665907,-1.260127897,-1.199729262,-0.960916549,good
3379.0,0.133243212,-1.474148341,0.047766695,2.825379684,1.985239143,0.996644719,0.216463295,good
424.0,-3.626599054,-0.536980854,2.875551727,-1.097685055,1.001765267,-0.074554126,-2.06921183,good
3347.0,0.46606931,-3.221736543,1.024727597,0.863847284,1.310376599,-1.9323726,1.899972028,good
2213.0,-0.334986066,-1.667267722,-0.10478713,2.107930477,-3.644782882,0.045081901,0.198688716,bad
2063.0,-1.231072429,0.549602197,-0.915629035,0.555966625,-0.316263574,0.552082983,-1.19106958,bad
1527.0,-3.324922798,-1.048337417,0.784172063,2.17785654,0.459277846,1.700137979,2.96054524,bad
1637.0,-4.220335603,-1.735699633,-2.112458084,-0.391725768,3.207302475,4.011511138,1.723936784,bad
1248.0,0.014502253,-3.911690589,4.235478098,-0.434868544,0.021195236,2.601020476,-1.29448487,good
1819.0,-0.399979573,0.354591204,-0.589675574,1.99618798,-1.913381371,-1.964998486,-0.70578237,good
1823.0,-0.76823923,-3.839826193,1.087208558,-0.104708352,4.047186062,-3.135206662,1.054380314,good
1193.0,-1.022152515,-2.653267827,-0.914114032,-0.112849379,2.740261362,1.20328494,5.098353797,bad
3799.0,3.866611648,-2.034549033,-3.63381768,2.76746813,1.922665704,1.212040959,2.9637063,good
1414.0,-2.343689657,-1.701510486,2.10750729,-0.148572381,-0.154676747,1.904950373,-0.269680302,good
2877.0,-4.85723015,0.918827133,1.828043929,1.05362924,1.162220189,-1.082272142,0.734982747,good
1832.0,-3.275164357,-3.916601681,-1.177152903,1.11483342,-1.988273423,3.105279305,-3.971721858,bad
2031.0,3.152564811,0.673119713,-1.704854083,4.512371253,1.350953434,-1.022986756,4.820600657,good
3741.0,-0.759691661,-1.116892542,-3.867074637,0.291159628,-1.486209068,2.239112491,-2.797972751,bad
1601.0,-0.206921606,-4.496400618,3.873553483,1.490693012,1.584550508,1.38272674,-0.786841505,good
1074.0,-3.646451688,-0.239610588,-0.306737877,-0.662168096,-1.193714145,2.504408406,-0.625379668,bad
3521.0,-3.422046413,0.885946857,1.065531995,0.945259751,2.435373129,-1.043162492,-0.590615714,good
531.0,-1.3681164,-0.163515102,-2.748561379,1.612122394,-1.697968636,2.543862516,1.274318228,bad
3214.0,-1.896801906,0.150357708,2.424059525,3.029809104,-3.695376343,-0.680822174,-0.485887104,bad
2632.0,2.873902014,-4.183853051,1.027657293,-1.754543032,3.412152843,-0.253323705,3.206656298,good
1947.0,3.710401867,-3.067326329,-3.067985635,1.92886455,1.906900786,1.027754946,1.385611637,good
3079.0,-4.073217342,0.551511458,0.890096776,-1.068701142,-0.272273438,1.138363055,-2.362080615,good
1715.0,0.567059849,1.696033478,-2.506901315,0.364452001,-1.032855565,2.002136195,2.904401259,bad
2275.0,1.084109155,-0.355694098,-1.142577387,0.156153794,-1.098961548,0.339324466,1.618756068,good
466.0,-1.003934111,-2.909208337,-0.503052237,1.649892305,2.448246715,-2.526101324,1.414178188,good
3172.0,2.486321803,1.012876216,0.011564614,2.2595738,-2.040434793,-0.946572186,0.127212642,good
